Customer_ID,Age,Location,Income_Level,Total_Transactions,Avg_Transaction_Value,Max_Transaction_Value,Min_Transaction_Value,Total_Spent,Active_Days,Last_Transaction_Days_Ago,Loyalty_Points_Earned,Referral_Count,App_Usage_Frequency,Support_Tickets_Raised,Issue_Resolution_Time,Customer_Satisfaction_Score,LTV,
5652,28,Rural,Low,684,15741.4,66335.3,5657.9,10767145.1,299,29,4089,42,Monthly,6,57.5,7,1095128.002,
5653,42,Rural,High,910,6236.2,12284.9,2842.1,5674916.5,284,227,2434,45,Weekly,12,51.9,6,580769.6685,
5654,51,Urban,Middle,837,11780.9,46194.7,3980.7,9860580.7,215,31,4752,8,Weekly,19,40.8,10,1005642.958,
5655,22,Rural,High,571,794,1380.4,148,453361.3,246,316,1795,2,Monthly,20,56.9,8,57091.86043,
5656,37,Urban,Low,696,14312.1,49025.5,4730,9961187.3,238,39,3896,23,Daily,10,43.8,6,1010967.536,
5657,25,Rural,High,490,10592.8,37210.8,1818,5190464.8,337,1,794,0,Weekly,20,69.3,2,520319.7589,
5658,54,Urban,High,180,14502.4,58123.5,2267.2,2610423.9,19,56,3067,37,Daily,1,64.2,5,275193.2254,
5659,68,Urban,Middle,834,15793.4,43485,5711.3,13171687.8,74,357,3287,5,Monthly,20,41.9,4,1327577.014,
5660,30,Rural,Middle,836,1794,6333.9,859.3,1499754.7,55,186,1299,4,Daily,14,31.2,3,154128.2155,
5661,30,Rural,Low,524,11566.1,34095.4,3879.2,6060616.2,83,91,4203,3,Monthly,14,15.0,6,618828.789,
5662,19,Rural,High,459,13002.4,62273,5439.1,5968093,164,199,4351,2,Monthly,18,18.4,5,609622.4074,
5663,47,Rural,Low,68,10339.2,31922.5,1730.2,703066.1,318,171,2437,44,Daily,4,16.5,3,80496.50548,
5664,38,Suburban,Low,939,3656.4,6721.8,1322.4,3433325.7,363,225,724,29,Monthly,16,64.3,6,353250.7348,
5665,21,Rural,Low,329,15914,58429.3,6257.2,5235702.6,167,182,1232,35,Weekly,7,66.1,4,532616.698,
5666,39,Rural,Middle,202,19949.2,63715.1,2327,4029736.8,116,130,3082,22,Weekly,15,23.7,7,417326.9835,
5667,35,Rural,Middle,475,19385.7,81716.9,2692,9208213.4,297,142,3217,6,Daily,14,50.8,1,928073.3467,
5668,52,Urban,High,518,15552.8,26558.7,6417.6,8056358.7,188,362,3106,50,Weekly,17,9.9,3,819303.5251,
5669,35,Rural,High,15,8368,17102.1,2309.4,125519.6,255,131,1590,31,Monthly,17,40.9,5,22986.58625,
5670,27,Urban,High,42,6752.6,31646.3,1770.8,283610.8,342,142,539,42,Weekly,14,22.3,2,35594.06724,
5671,48,Urban,Middle,543,1380.2,6514.8,646.2,749465.2,322,5,108,9,Weekly,9,68.5,9,83304.14237,
5672,43,Urban,Middle,982,8331.6,23070.3,4139,8181595.1,353,337,2071,50,Daily,4,10.7,10,835591.6093,
5673,23,Urban,Low,693,3129.4,3727.1,1269.8,2168682.1,19,167,1696,50,Monthly,15,10.6,1,225134.6695,
5674,16,Suburban,Middle,774,5094.2,11340.7,2124.5,3942872.8,311,120,4594,36,Weekly,20,55.8,4,410267.9925,
5675,52,Rural,Low,289,17838.8,35472.3,3270.4,5155418,302,43,3037,32,Monthly,11,23.1,4,527730.5658,
5676,37,Urban,Low,925,19370.8,51501.4,3426.5,17918015.3,4,92,2419,25,Daily,16,19.1,2,1798798.23,
5677,21,Rural,Middle,533,18971.7,43088.6,9339.3,10111913.1,190,230,1188,42,Weekly,11,15.9,10,1026258.4,
5678,36,Urban,Low,892,3875.2,16725.2,1465,3456660.7,281,240,49,44,Monthly,0,19.0,1,349335.677,
5679,47,Suburban,Low,694,18018.9,18237.7,6751.4,12505099.4,63,187,3694,30,Weekly,10,71.2,1,1261324.149,
5680,50,Urban,High,696,2838.7,10158.3,608.8,1975728.9,269,78,3596,29,Daily,7,33.2,10,217427.9962,
5681,30,Rural,Low,244,10158.1,37149.1,4617.8,2478583.1,254,271,70,22,Daily,4,18.8,10,259990.35,
5682,20,Rural,Middle,862,12876.8,46903.9,1516.6,11099828.1,115,46,1954,28,Monthly,7,5.5,5,1120510.76,
5683,61,Suburban,Middle,661,9254.7,28526.5,1942,6117365.2,342,7,491,7,Weekly,10,9.6,10,621626.7998,
5684,65,Rural,Low,768,19037.2,65572.1,3275.5,14620592.9,260,170,473,15,Weekly,10,47.6,1,1463569.989,
5685,63,Rural,High,612,6670.9,28297.9,2564.6,4082604.5,2,115,4081,8,Monthly,13,19.5,4,419421.4224,
5686,21,Urban,Middle,567,10552.3,43652.5,4074.7,5983142.5,67,263,4119,3,Daily,13,40.5,4,608570.3406,
5687,40,Rural,Middle,698,1518.2,1728.5,476.6,1059734.5,286,344,468,18,Daily,18,40.2,4,112579.4398,
5688,61,Urban,High,832,17046,19121.3,1740.5,14182246.5,132,346,1460,38,Weekly,10,26.7,5,1427806.302,
5689,55,Suburban,Low,598,8273.1,36035.9,3718.8,4947334.3,48,239,4309,43,Monthly,20,51.7,2,507999.7387,
5690,44,Rural,Middle,174,14013.6,46229.8,6757.9,2438372.8,43,275,4242,40,Weekly,1,3.4,3,258882.4834,
5691,22,Urban,Low,980,13648.1,65916.3,2469.3,13375128.4,93,309,1709,12,Daily,7,30.6,7,1347424.884,
5692,55,Rural,Low,534,13528.5,36883.6,5910.5,7224216.5,141,346,3500,11,Daily,10,31.8,10,739242.2463,
5693,28,Urban,Low,509,10143.7,17315,4963.5,5163141.4,47,16,1439,8,Daily,0,9.8,9,528094.5331,
5694,53,Suburban,Low,244,5557.6,16077.8,1282.6,1356054.6,231,62,1028,11,Weekly,4,2.1,5,143141.5598,
5695,33,Urban,Middle,60,12505.6,34342.7,2176.3,750338.4,224,194,843,23,Monthly,20,38.9,5,82859.45539,
5696,17,Rural,High,104,19236.2,59030.3,9445.3,2000566.1,284,321,871,47,Weekly,14,21.9,9,214900.7749,
5697,23,Urban,Middle,651,16680.6,70589,2066.7,10859100.3,37,292,2897,12,Monthly,18,67.2,8,1100696.913,
5698,26,Rural,High,303,2184.3,7912.2,459.5,661835.9,28,163,722,34,Weekly,15,51.1,8,76912.2914,
5699,48,Suburban,Low,671,473.5,824.4,187.9,317729.3,158,235,2830,31,Monthly,3,7.3,5,44050.84173,
5700,69,Urban,High,744,9984.4,39317.8,3464,7428421.4,222,280,3400,37,Monthly,11,47.5,4,756432.9702,
5701,53,Rural,Low,77,15518.8,52261,5801,1194949.8,9,241,3311,13,Daily,4,63.1,3,129300.2814,
5702,63,Rural,Middle,18,6284.9,20823.4,2408.6,113128.4,70,325,2874,1,Daily,18,68.9,10,24998.77325,
5703,42,Rural,Middle,534,14027.8,52085.4,5252.8,7490820.2,342,233,2003,20,Weekly,10,23.2,10,764288.4108,
5704,35,Urban,High,184,18639.1,60686.4,4415.5,3429595.5,66,129,2051,30,Monthly,6,32.1,4,353111.1191,
5705,27,Urban,Low,657,9185.1,25994.3,2063,6034610.9,95,123,1737,34,Daily,5,46.8,3,611419.8883,
5706,58,Urban,Low,550,4890.8,17418.5,1327.3,2689913.3,181,137,4135,15,Weekly,12,65.6,6,284260.0275,
5707,46,Suburban,High,281,18356,71494.9,7765.9,5158030.3,70,356,2624,39,Daily,14,49.0,3,526302.8721,
5708,42,Rural,Low,288,9450.6,17985,4491.9,2721760.3,234,15,1286,25,Monthly,2,28.3,3,279162.2217,
5709,47,Rural,Low,655,8162.7,24391.8,2302.7,5346573.6,261,330,576,37,Daily,2,7.4,1,539258.9606,
5710,25,Suburban,Low,525,7073.7,20037.6,950,3713691.4,20,229,787,2,Weekly,3,11.2,9,380175.9349,
5711,18,Suburban,Middle,698,8466.1,9817.4,4024.1,5909344,358,144,1567,36,Weekly,9,39.9,5,600185.5689,
5712,60,Urban,Middle,474,13476.4,58457.4,1781.2,6387823.3,358,230,1888,35,Weekly,18,17.9,10,653979.5521,
5713,42,Urban,Middle,946,8680.1,21782.8,1420.4,8211332.4,186,176,163,37,Weekly,5,32.9,1,825757.876,
5714,50,Urban,Low,267,6491.2,8378.6,2902,1733159.9,305,292,401,1,Daily,0,29.9,4,177656.6091,
5715,46,Urban,Middle,781,14875.3,42120.9,4768.9,11617622.5,64,246,2532,21,Weekly,0,41.5,3,1170901.426,
5716,30,Urban,Low,609,4067.4,6694.6,980.5,2477045.9,178,53,352,2,Weekly,6,24.7,7,253810.5222,
5717,31,Urban,Low,946,4046.7,15448.7,1911.5,3828135.8,235,335,672,39,Daily,15,33.7,6,392784.1498,
5718,28,Suburban,High,357,13931.7,45794.9,6745.8,4973633.5,353,147,2884,46,Daily,3,42.3,8,513476.8439,
5719,64,Suburban,Low,806,17335.5,36065.7,4027.1,13972383.6,250,41,3153,41,Monthly,15,43.2,8,1415522.673,
5720,50,Suburban,Middle,1,4831.8,23201.8,2161.6,4831.8,295,293,264,46,Weekly,6,34.2,8,12964.88802,
5721,67,Rural,Middle,807,3830.6,8300.8,1422.7,3091284.7,40,240,1065,25,Daily,17,51.7,5,318210.2928,
5722,26,Rural,Low,27,13409.4,43178.1,2813.2,362054.2,287,195,3454,26,Weekly,14,28.7,3,46852.99196,
5723,36,Urban,Middle,548,12419.8,52241.2,5919,6806073.6,259,136,206,37,Daily,8,56.9,4,687557.4352,
5724,66,Suburban,Low,160,8950.6,27349.1,1120.9,1432091.9,240,88,4205,43,Daily,10,70.9,7,162881.6579,
5725,69,Rural,High,937,1926.3,9329.7,437.6,1804900.2,72,270,3501,7,Weekly,6,54.9,8,194258.4258,
5726,26,Rural,Low,399,1844.8,8071.7,476.9,736071.5,30,254,407,22,Monthly,20,56.4,9,84716.64365,
5727,45,Suburban,Low,543,15549.1,72833,5850.5,8443140.9,351,189,4935,5,Weekly,6,62.9,5,859032.9354,
5728,63,Rural,High,127,9040.9,22519.1,1043.1,1148189.8,29,291,1659,24,Monthly,2,8.3,10,130080.1869,
5729,68,Rural,Middle,774,17160.8,54801.5,7823.8,13282429.9,312,71,2756,15,Monthly,6,40.8,4,1336889.96,
5730,50,Suburban,High,857,11498.9,50143,4181.5,9854579.3,87,233,278,25,Weekly,2,48.7,7,993158.8369,
5731,37,Rural,High,948,12378.6,57114.7,2599.6,11734889.5,108,8,1889,14,Monthly,11,66.0,10,1188475.57,
5732,53,Suburban,Low,210,18684.5,89264.6,6788.8,3923754.8,319,268,50,46,Weekly,2,60.2,4,400493.5664,
5733,46,Rural,Low,150,3300.7,14907.8,1039,495100.8,30,336,4526,31,Daily,6,28.6,3,63046.77752,
5734,29,Suburban,High,31,10865.1,42623.8,2548,336816.7,309,115,3864,39,Monthly,5,23.2,4,47633.60682,
5735,39,Rural,Middle,612,1172.2,1285.7,130.6,717380.7,46,324,2598,18,Weekly,14,22.0,8,85689.88618,
5736,65,Rural,High,841,7184.9,16236.6,2302.3,6042510.7,359,301,323,13,Monthly,9,18.8,8,612775.7999,
5737,64,Suburban,Middle,302,2970.5,4502.5,394.7,897087.7,137,297,4013,47,Weekly,4,23.0,6,106678.1917,
5738,47,Rural,High,963,3764.8,6095.4,1596.6,3625541.8,263,237,4060,43,Weekly,8,53.1,8,380597.9043,
5739,51,Suburban,High,865,18696.5,40452.4,2531.7,16172512.7,63,317,2422,34,Monthly,16,9.2,4,1627682.495,
5740,47,Suburban,Middle,731,12217.5,15870.1,3317,8931024.5,44,76,4969,25,Daily,20,53.2,3,908264.7707,
5741,30,Rural,High,765,17844.2,35191.1,4886.1,13650844.4,251,99,1804,36,Daily,18,14.8,7,1377497.826,
5742,58,Urban,Low,683,8876,42852.4,2862.3,6062286.5,335,323,4643,12,Monthly,16,45.3,6,622545.3318,
5743,50,Rural,High,257,11956.9,26876.4,1384.6,3072920.9,207,2,1444,46,Weekly,8,43.3,6,319523.8178,
5744,18,Urban,Low,940,651.6,1067.8,118.3,612475.1,59,122,4471,7,Daily,20,43.1,2,71572.27598,
5745,31,Urban,Middle,57,9395.3,36390.1,1689.3,535534.9,206,185,2156,13,Weekly,16,23.1,2,59219.83109,
5746,20,Rural,Middle,9,11285.5,48685.8,3832.4,101569.4,331,16,1778,25,Monthly,0,11.6,10,26184.04699,
5747,36,Urban,Low,5,345.4,779.2,71,1726.9,84,279,2538,46,Weekly,7,57.2,5,12661.81309,
5748,25,Suburban,High,847,15791.9,33383.9,2490,13375729.7,13,351,3294,29,Daily,18,18.2,3,1348401.256,
5749,34,Suburban,Low,114,5915.5,11636,635,674367.6,237,41,2596,50,Daily,8,6.6,3,80550.78507,
5750,40,Urban,Low,777,9055.2,23299.5,3950,7035903.3,158,55,1728,39,Monthly,7,12.3,9,719546.2563,
5751,19,Suburban,Middle,685,10717.2,14456.8,5236.7,7341315.8,104,208,3668,41,Monthly,5,9.1,9,754468.7903,
5752,44,Rural,Low,732,19844,72956.9,7566.6,14525823.4,359,132,2280,12,Monthly,14,51.8,1,1457427.495,
5753,34,Suburban,High,205,1992.7,8546.5,528.2,408501.7,340,356,1574,35,Weekly,14,53.9,6,53070.90474,
5754,58,Urban,Low,24,11110,40604.2,1653.2,266640.9,365,284,2601,10,Daily,5,25.0,2,34752.09232,
5755,17,Rural,Middle,493,10616.6,28503.4,3079.3,5233972.4,43,178,962,1,Monthly,20,55.3,5,530076.2755,
5756,25,Suburban,High,970,1387.5,2991.3,392.6,1345879.7,179,242,1329,29,Daily,14,60.5,2,140747.0746,
5757,58,Rural,Middle,682,12682.4,33453.5,3398.3,8649415.8,358,242,3524,50,Daily,17,34.9,6,881750.861,
5758,40,Urban,Low,406,5744.2,15482.7,1443.6,2332153.4,264,284,4202,23,Daily,5,59.7,9,252303.694,
5759,35,Suburban,Low,103,2084.3,7637.1,622.6,214685.1,243,123,1248,17,Daily,17,36.8,7,30307.17473,
5760,63,Rural,Middle,60,3581.1,16874.8,462.9,214863.1,37,282,1553,22,Monthly,17,58.5,1,25655.29103,
5761,34,Rural,Middle,86,16473.8,21125.1,1899.7,1416749.3,362,167,59,5,Monthly,18,32.3,6,147506.7739,
5762,38,Suburban,High,767,2091.5,10067,262.7,1604145.2,353,13,3213,45,Weekly,19,5.2,2,172154.0921,
5763,39,Rural,Middle,677,9343.9,43363.1,1681.9,6325805.7,346,71,117,49,Monthly,12,16.6,2,638422.5159,
5764,26,Rural,Middle,372,3913.5,5756.5,826.6,1455825.6,364,54,285,10,Daily,10,22.6,3,148262.1211,
5765,61,Urban,Low,679,3254.8,5644.9,546.1,2209991.6,250,13,1692,6,Weekly,14,32.3,8,231913.2911,
5766,49,Urban,Low,596,4122.2,9260,827.6,2456818.1,120,59,18,46,Weekly,5,34.7,7,255951.6361,
5767,43,Urban,Middle,970,9860.7,31935.6,1719.1,9564908.9,192,260,1005,32,Monthly,10,70.3,4,964669.4796,
5768,20,Urban,Middle,202,4763.4,7325.6,763.6,962204.9,295,80,3693,9,Monthly,3,34.7,3,105599.4368,
5769,20,Urban,Low,602,1943.7,3501.2,422.2,1170102.4,62,60,4211,20,Daily,14,27.4,1,127042.404,
5770,66,Urban,High,89,16030,73909.6,4151.9,1426670.3,210,47,3336,8,Monthly,15,26.6,10,158069.5785,
5771,36,Suburban,High,437,10801,15523.3,4295.6,4720050,295,333,120,29,Weekly,13,63.9,4,479010.6649,
5772,27,Urban,High,120,3145.5,8164.2,1516.8,377460.5,52,202,2669,47,Daily,4,28.3,8,53523.28823,
5773,65,Rural,High,156,9433.9,38226.2,4411.2,1471685.7,210,261,2533,47,Daily,14,56.7,1,155886.0936,
5774,19,Suburban,Low,973,1376.6,6269.3,399.7,1339399.1,313,36,4766,24,Weekly,9,18.7,2,145825.6463,
5775,69,Rural,Middle,399,11612.8,27222.4,3304.3,4633504.4,279,19,4190,24,Weekly,5,31.5,10,483779.6676,
5776,64,Urban,High,700,6812.7,11293.7,1023.8,4768885.3,202,256,3470,48,Weekly,15,41.7,2,489969.8519,
5777,57,Urban,Low,188,2079.5,8210.1,1016.3,390952.6,139,286,2593,23,Weekly,15,41.1,9,53130.60971,
5778,35,Rural,Middle,774,3681,15056.3,1487.3,2849125.4,340,41,4920,11,Monthly,18,42.1,1,294476.8516,
5779,53,Rural,High,52,6920.6,34050.3,3038.3,359871,19,284,4710,6,Weekly,2,53.6,6,51440.74308,
5780,40,Rural,Middle,652,16130.1,25133.4,3123.8,10516815.4,321,287,4405,33,Monthly,19,37.2,4,1066709.286,
5781,29,Suburban,High,531,3483.4,13368.1,907.2,1849672.9,95,228,4772,2,Weekly,17,14.0,9,203321.4274,
5782,26,Urban,Middle,480,2202.2,5878,310.6,1057050.1,130,171,4263,5,Weekly,18,42.3,6,120074.4184,
5783,47,Rural,High,587,10323.6,48092.8,4917.4,6059965.4,105,245,2579,26,Weekly,1,22.2,9,622292.7162,
5784,26,Urban,High,230,11178.4,29413.9,2395.9,2571021,197,12,1132,18,Monthly,8,22.3,2,262963.7606,
5785,33,Rural,Middle,481,1813.9,5049.7,613.8,872497.4,260,215,198,7,Weekly,0,10.1,2,88897.04436,
5786,42,Urban,Middle,130,5696.8,8586.2,916.6,740589.8,39,140,401,35,Monthly,3,65.6,6,83759.01738,
5787,69,Suburban,Middle,55,5262.7,12018.6,2216.2,289445.9,305,298,4279,38,Daily,20,5.6,10,48821.99102,
5788,33,Urban,Low,271,3732.6,9717.2,651.5,1011526.5,131,346,3801,35,Daily,3,3.7,2,112966.0469,
5789,38,Rural,Low,960,6319.6,6762.2,2678,6066821.9,154,185,16,17,Weekly,5,52.5,4,611516.4558,
5790,26,Urban,Middle,100,751.8,2067.7,196,75179.9,41,212,4649,6,Weekly,5,51.0,4,19133.08603,
5791,36,Suburban,Low,69,13034.5,30569.4,4315.8,899379.1,321,272,3014,0,Weekly,18,25.9,5,99414.04767,
5792,59,Suburban,High,911,19769.9,83337,4109.8,18010340.7,122,99,1044,4,Weekly,7,53.6,7,1810204.369,
5793,20,Urban,Middle,299,12684.6,18119.3,5747.5,3792693.9,244,132,1174,41,Daily,7,35.6,10,394472.8358,
5794,38,Rural,Low,970,7227.9,29206.9,2919.7,7011080.7,245,115,1839,13,Monthly,19,52.7,1,705983.372,
5795,56,Suburban,Middle,529,13361.5,51522.7,3229.6,7068247.7,144,269,1338,0,Weekly,12,39.7,5,712587.9439,
5796,40,Suburban,High,354,11434.6,22493.3,3820.8,4047849.6,186,60,639,11,Daily,8,53.0,7,412428.5113,
5797,56,Urban,High,628,16936.7,22578.1,2567.5,10636242,35,284,457,18,Monthly,20,55.9,3,1068411.219,
5798,69,Suburban,Low,152,12441.3,54335.2,2042.7,1891073.4,211,109,1005,1,Weekly,18,21.1,10,200043.6433,
5799,25,Suburban,High,330,12685.2,25341.5,3976.4,4186111.5,33,348,1075,13,Daily,6,28.4,3,423764.1787,
5800,37,Rural,Middle,116,4441.1,7026.8,1582.1,515163.8,159,22,805,2,Weekly,19,36.8,8,60270.22631,
5801,34,Rural,Low,542,8318.4,20264.8,2686.6,4508566.6,317,341,4480,50,Weekly,7,14.5,4,468547.3532,
5802,16,Rural,Middle,323,6894.9,17951,2232.3,2227045.3,364,27,4682,34,Daily,10,69.9,2,235204.9138,
5803,22,Urban,Middle,563,238.4,549.3,94.6,134213.3,192,214,862,12,Weekly,2,66.6,6,20663.92866,
5804,19,Suburban,Middle,572,6272.5,30772.3,2891.4,3587859.6,163,44,3883,48,Weekly,16,56.2,5,375177.6572,
5805,16,Urban,High,229,9726.4,43995.2,2480.6,2227341.4,252,80,3159,2,Daily,4,15.1,7,234828.1773,
5806,30,Suburban,Middle,771,12001,53907.2,3777.6,9252751.1,39,280,1454,13,Weekly,5,33.2,2,930950.2001,
5807,55,Suburban,High,360,18692,48507.1,8546.2,6729132,131,174,2628,33,Monthly,14,66.8,5,685142.806,
5808,27,Suburban,Middle,5,4789.9,23238,1368.5,23949.4,96,273,1193,44,Weekly,8,44.5,5,12315.87258,
5809,37,Rural,High,28,3057.1,11421.3,850,85597.6,141,261,4761,8,Daily,18,28.4,3,20547.56958,
5810,37,Urban,High,766,17390.2,75264.5,7071,13320908,270,38,2864,9,Weekly,5,7.5,8,1345517.137,
5811,65,Urban,High,364,18837.5,56578.5,8494.2,6856861.4,169,59,2153,7,Weekly,7,8.1,7,696536.179,
5812,62,Suburban,Middle,462,9764.2,16037.4,3857.5,4511062.9,275,182,326,28,Weekly,11,49.2,9,461654.2338,
5813,32,Urban,Middle,231,2313.2,10519.3,324,534344.4,365,105,1893,38,Monthly,15,23.1,10,69137.0871,
5814,44,Rural,High,395,9712.9,28611.4,2777,3836600.3,99,96,4360,32,Weekly,19,36.3,6,399704.8525,
5815,61,Urban,Middle,968,2197.8,10712.4,406.1,2127443.4,61,90,321,22,Daily,2,54.4,5,219970.9151,
5816,29,Suburban,High,869,17664.9,35673.2,4008.9,15350780.5,323,71,2363,7,Daily,15,14.0,5,1543959.31,
5817,65,Rural,Middle,712,14165.9,70397.8,4072.7,10086135.5,217,100,4203,39,Daily,14,6.5,6,1024972.278,
5818,35,Rural,High,844,4830.3,9127.9,911.1,4076797.7,77,311,1828,37,Daily,10,27.7,1,414631.0306,
5819,65,Suburban,High,271,17734.9,43852.6,5433.5,4806170.6,208,327,3580,22,Weekly,5,12.5,7,495029.6192,
5820,63,Urban,Low,851,12761.7,43084.2,4559.9,10860168.9,348,171,2588,49,Monthly,1,37.2,2,1095956.88,
5821,48,Suburban,Middle,304,19065.7,71940.6,8578.8,5795983.2,45,347,3041,35,Daily,6,40.2,3,591745.5915,
5822,58,Urban,Middle,383,19609.8,76108.1,3619.7,7510550.4,347,166,1550,42,Weekly,15,8.9,5,762589.1885,
5823,30,Urban,Low,558,75.6,219.6,17,42186.5,202,240,237,19,Monthly,0,57.3,8,13089.37144,
5824,27,Rural,High,28,2413.1,3154.6,633,67566.3,210,216,1032,47,Monthly,12,2.7,9,21796.43374,
5825,55,Suburban,High,519,10943,32656,2077.2,5679405.3,328,344,2383,11,Daily,3,25.4,9,580453.0632,
5826,69,Rural,Low,744,19117.5,44711.1,4450.9,14223419.2,135,61,3393,35,Weekly,0,4.3,1,1433142.587,
5827,35,Suburban,Low,199,19884.7,72193.9,9014.5,3957061.3,22,186,2048,8,Weekly,4,51.2,2,401709.7645,
5828,45,Suburban,High,606,11352.5,19629.6,1764.9,6879605.7,358,364,120,32,Weekly,15,63.4,5,693914.8026,
5829,53,Rural,Middle,82,3484.3,8974.3,966.9,285711.9,60,182,3080,5,Weekly,18,25.7,3,37758.2381,
5830,18,Suburban,Low,88,3269.4,15903.8,733.6,287704.6,298,219,4408,31,Daily,11,24.3,6,45564.41085,
5831,43,Suburban,Low,390,15279.5,20710.9,1999.6,5959011.5,59,34,183,0,Monthly,8,50.3,3,598482.6911,
5832,41,Urban,Low,698,11842.8,40376.2,1639.6,8266298.3,231,45,3731,23,Monthly,5,62.9,3,837367.329,
5833,45,Suburban,Low,755,10980,14961.3,4545.2,8289892.6,285,138,4984,28,Daily,8,64.0,10,850996.895,
5834,28,Suburban,Low,580,9320.6,15173.8,4109.8,5405971.7,183,186,1793,7,Monthly,1,42.5,5,549479.595,
5835,28,Rural,Low,823,14505.4,49604.8,5752.3,11937978.1,101,350,4864,12,Monthly,0,43.2,10,1212392.972,
5836,17,Rural,High,451,17162.5,47642.8,5418.1,7740288.9,114,28,329,24,Daily,9,45.0,7,783293.3811,
5837,52,Suburban,High,433,6066.1,19375.2,2481.4,2626635.2,42,106,2518,28,Daily,2,37.1,7,275645.1486,
5838,64,Urban,Low,374,4426.1,20003.9,711.8,1655378.7,29,286,4917,23,Monthly,17,38.7,8,184945.4473,
5839,53,Urban,High,435,13407.3,57235.2,5524.9,5832167.4,277,284,1042,26,Daily,11,7.7,2,589454.284,
5840,17,Rural,Middle,187,18295.5,83279.8,4928.6,3421258.7,97,157,1303,50,Weekly,14,70.8,5,352725.8412,
5841,51,Suburban,Middle,751,6969.7,24150,2788.7,5234220.1,191,287,4222,25,Weekly,13,5.4,2,536227.0539,
5842,69,Suburban,Low,390,5456.2,16142.7,1042.7,2127933.6,319,107,1352,19,Monthly,9,35.1,6,222567.424,
5843,41,Urban,Middle,218,4530,12850.7,1961.6,987546.9,38,233,2747,3,Daily,5,56.8,5,107598.4816,
5844,26,Urban,Middle,108,5097.3,20181.3,1668.1,550505.5,207,196,4111,21,Weekly,19,42.4,10,74092.20724,
5845,23,Urban,High,819,2707.3,8352.6,278.7,2217293.1,194,339,2700,6,Daily,19,7.8,1,227005.3708,
5846,59,Rural,High,550,11939.6,16990.9,3673.9,6566778.2,140,202,5,17,Monthly,11,40.4,8,666220.7801,
5847,55,Suburban,High,907,5623.7,8816.6,1260.3,5100707.8,289,109,3758,9,Monthly,8,65.3,7,523612.2543,
5848,58,Rural,High,948,12302.7,29875.1,1513.2,11662995.4,257,31,2062,30,Daily,3,45.2,10,1182993.691,
5849,37,Suburban,Middle,349,1669.8,2122.8,465.8,582766,225,226,1663,25,Daily,3,56.3,10,72080.84158,
5850,35,Rural,Low,788,2318,4536.1,520.6,1826569.2,28,41,1569,46,Daily,1,33.8,1,189984.4876,
5851,23,Suburban,High,522,10727.5,38893.6,1949.8,5599743.1,190,64,385,44,Weekly,6,23.2,1,564296.402,
5852,44,Urban,Middle,26,10235.5,10744.4,2452.9,266123.1,245,231,4857,25,Monthly,10,15.2,1,39294.22758,
5853,55,Urban,High,48,5437.5,18576.5,934.4,260999.2,334,170,2921,24,Monthly,15,61.3,4,37353.35672,
5854,41,Urban,Middle,859,16544.3,67656.9,3638.5,14211593,315,300,2285,17,Weekly,9,51.2,7,1432424.124,
5855,45,Rural,High,370,3749.1,6300.7,547.9,1387156.9,49,139,2973,23,Weekly,14,13.6,8,152684.6833,
5856,32,Urban,Low,14,7219.6,12445.7,965.4,101074.6,301,292,3890,43,Weekly,1,40.2,9,30621.03173,
5857,35,Suburban,High,612,11114.7,12397.6,5157.3,6802183.6,204,364,1266,14,Monthly,11,51.4,8,690166.8709,
5858,67,Rural,Low,187,17345.5,52900.5,7998.1,3243617.8,115,236,214,7,Daily,14,41.3,4,329218.3959,
5859,31,Suburban,High,524,8376.8,30310.3,3612.1,4389461,20,288,3826,42,Daily,10,68.4,3,452733.7296,
5860,61,Rural,High,884,7978,22559,1532.8,7052581.3,85,360,2994,24,Monthly,9,14.1,7,718299.3268,
5861,58,Suburban,High,891,11595,29657.5,4526.2,10331103.3,253,67,1837,34,Monthly,2,51.7,6,1043821.488,
5862,22,Suburban,Middle,279,6340.7,17866,2129.8,1769066.8,52,188,3623,23,Daily,7,44.8,10,195710.9783,
5863,31,Rural,Middle,341,14186.4,58534.6,1709.4,4837553.3,148,348,2791,45,Weekly,20,66.2,10,503355.0471,
5864,60,Rural,Low,328,4981.4,5649.2,2290.6,1633909.6,186,281,144,39,Weekly,19,62.2,1,168205.2489,
5865,62,Urban,Low,679,16465.7,68090.1,8219.6,11180202.1,173,28,2532,37,Monthly,19,47.0,5,1130582.026,
5866,63,Urban,Middle,634,5454.3,19992.2,2091.7,3458054.6,353,211,836,20,Monthly,4,32.0,6,355247.2637,
5867,42,Suburban,Low,905,19854.1,39027.3,3824,17967957.1,114,234,4600,0,Monthly,10,12.7,4,1809103.577,
5868,68,Suburban,Low,984,6336.1,19635.3,2038.7,6234707.5,2,19,3668,25,Monthly,11,58.0,10,643264.2226,
5869,38,Suburban,Middle,607,17577.7,21043.4,2526.8,10669684.8,34,312,1345,9,Daily,19,59.5,1,1070909.99,
5870,39,Rural,Middle,25,7953.1,20028.8,1745.8,198828.6,282,113,1781,25,Daily,10,26.7,4,27694.17155,
5871,24,Rural,Middle,529,4928.6,8359.8,1906.9,2607248.6,161,344,3990,1,Monthly,5,17.1,4,271687.4139,
5872,50,Urban,Middle,426,4531,4935.2,998.8,1930207.4,170,358,4558,39,Daily,7,67.2,2,207852.3802,
